,A,B,C,D
78,1.347870102051897,-0.14403659238833155,0.578744367671295,2.4919066944402286
79,3.327352448656071,-0.47887050072215953,0.48844810936901606,3.8062229493782302
80,1.789767470713867,1.2074987403908746,1.5593658112153919,1.5822687303229928
81,0.45615020043940685,0.8031832718839448,-0.49157217669770853,-0.34703307144453793
82,4.478592517093104,0.3504106360293693,0.5500079664420029,4.128181881063735
83,4.426637998769706,0.39154680992096225,-0.045256032227590344,4.035091188848744
84,1.536645851979999,1.1686767031337195,-0.03880248330477764,0.3679691488462795
85,3.4165641742670583,-0.4016295445749657,1.7815210151031402,5.818193718842024
86,2.050126677662325,0.48602892989773194,0.980620869760451,2.564097747764593
87,2.82993391431318,-0.28052552170017175,-0.4683787135345881,3.1104594360133517
88,0.2663204783558315,1.6962833686545236,-0.17815466874301952,-1.429962890298692
89,0.5650266210727639,-0.5263746784688564,-0.18691936226479222,1.0914012995416202
90,-1.63485053472834,-0.452499782513109,-1.138874295700225,-1.182350752215231
91,1.4230269812549698,0.8369073145297516,0.5778626381814498,0.5861196667252182
92,0.6645999619263984,0.4178200469788786,0.20714421055379617,0.24677991494751977
93,1.018296544019809,-0.3529588841067094,-0.346983054469333,2.3712554281265183
94,0.1819409355966794,-0.3687755515716482,-0.01781680764378818,1.5507164871683277
95,2.3710334033735787,-0.22243673990442425,0.8677101408573008,2.5934701432780027
96,0.8418041801197549,0.8204523916223123,0.6348522178044058,1.0213517884974426
97,2.8164194332146906,0.24006225415901367,2.9596739270660066,3.5763571790556767
98,0.8831581471952001,0.005996964391415838,-1.6299264074255768,2.877161182803784
99,-1.2625390514345953,1.6109007901982544,1.2139524070135674,-2.87343984163285
