,A,B,C,D
44,2.5632281958269787,0.0,1.3695228634105814,3.5632281958269787
45,0.0919404488438893,0.0,-1.0405033313348004,1.0919404488438893
46,-0.22270777259407182,0.0,-0.43204263580855473,0.7772922274059282
47,-2.2539864263080007,0.0,-3.451800529704456,-2.2539864263080007
48,1.4358602909328828,0.0,0.2793308651126296,2.435860290932883
49,-1.0197451119237344,0.0,-2.125355119140472,-0.019745111923734404
50,0.8447348844593321,0.0,0.029249798031745874,0.8447348844593321
51,1.6023191308290006,0.0,0.567024582870723,1.6023191308290006
52,-0.9458572900677129,0.0,1.3152240619762854,0.05414270993228709
53,-3.778858439201895,0.0,0.08607200405073462,-3.778858439201895
54,2.966683006573292,0.0,1.4961872410427426,2.966683006573292
55,0.2910833247225383,0.0,-0.30944472130183154,1.2910833247225382
56,-1.0525561001783248,0.0,1.282549987491492,-1.0525561001783248
57,2.6102918260054144,0.0,-1.257948704585012,2.6102918260054144
58,0.17225244632076553,0.0,-1.7158291037579838,0.17225244632076553
59,6.4891604119911594,0.0,2.071073148310695,6.4891604119911594
60,0.9459261197584667,0.0,-1.0266095256873586,0.9459261197584667
61,3.2631817420854974,0.0,0.4207212603536386,4.263181742085497
62,1.1643398158017437,0.0,0.26111059207085935,2.1643398158017435
63,2.01176991956572,0.0,-0.73622913085476,2.01176991956572
64,0.2430738638402793,0.0,-0.8135450037647428,0.2430738638402793
65,2.431530592886874,0.0,0.45038926969671583,3.431530592886874
66,0.7076891307456836,0.0,-1.2926236792703485,0.7076891307456836
67,1.1674712879234996,0.0,-0.9083561101611913,1.1674712879234996
68,4.2942827600984295,0.0,2.8586012805617877,5.2942827600984295
69,1.124647827898729,0.0,0.23870734182386172,1.124647827898729
70,0.5315420916376843,0.0,-1.1339518526434313,0.5315420916376843
71,1.8214411855338803,0.0,0.2529933375185357,1.8214411855338803
72,-0.20155608802529812,0.0,-0.8692007451980212,-0.20155608802529812
73,5.865618881028934,0.0,3.996303719272518,5.865618881028934
74,-1.4050664236649775,0.0,-1.6095224905125731,-1.4050664236649775
75,2.663547254175088,0.0,1.7140386880290557,3.663547254175088
76,0.3831474260399016,0.0,0.37372030730747385,1.3831474260399017
77,0.7440955581700617,0.0,-0.47722663108880536,2.744095558170062
78,1.485057990060896,0.0,1.0093370339199017,1.485057990060896
79,-0.11646560176519927,0.0,-1.2037977475085808,-0.11646560176519927
80,2.5768998273388317,0.0,1.8968643215326075,3.5768998273388317
81,1.6783879151098997,0.0,1.9000703244053863,1.6783879151098997
82,8.517257618963653,0.0,0.28844709480303443,8.517257618963653
83,2.5611606782921803,0.0,3.6501380932929743,3.5611606782921803
84,0.08041314620442044,0.0,0.14763493173739264,2.0804131462044206
85,1.2684188888332468,0.0,-1.0665313427015872,1.2684188888332468
86,0.5176506094734815,0.0,-0.5336615707769169,0.5176506094734815
87,0.9723645197335002,0.0,-0.31082483209535794,0.9723645197335002
88,0.9623926924830549,0.0,0.866720450104917,1.9623926924830548
89,3.4944602997020837,0.0,1.2305555626627787,3.4944602997020837
90,4.393094379272919,0.0,3.583952590975328,4.393094379272919
91,1.880492463882117,0.0,0.5502553548717292,3.880492463882117
92,2.495060612084505,0.0,0.7829204596408905,2.495060612084505
93,1.176972610557661,0.0,0.4714740054959854,1.176972610557661
94,0.25589533693992383,0.0,-0.5342227844215377,1.2558953369399237
95,1.056113636432079,0.0,0.7369505224030708,3.056113636432079
96,-0.9049400666291485,0.0,-1.216863443478169,-0.9049400666291485
97,-4.015747624349867,0.0,-1.2022419966748663,-3.015747624349867
98,0.6034984025429466,0.0,-0.39951071612944716,0.6034984025429466
99,1.169994049916843,0.0,-0.3334355034872588,2.169994049916843
